OWNER_NAME,Borough,Latitude,Longitude
MJK 30 LLC,MANHATTAN,40.828403,-73.942337
ST NICHOLAS HOTEL CO,MANHATTAN,40.830574,-73.941508
CROSSTOWN HOTEL INC,MANHATTAN,40.82553,-73.948283
"HAMILTON HEIGHTS ENTERPRISE,",MANHATTAN,40.825497,-73.948208
601-142 REALTY LLC,MANHATTAN,40.824672,-73.952204
"514 WEST 168TH STREET, LLC",MANHATTAN,40.840121,-73.937531
YESHIVA UNIVERSITY,MANHATTAN,40.850735,-73.929016
505 WASH LLC,MANHATTAN,40.848296,-73.931274
500 EAST 134TH OWNERS LLC,BRONX,40.805171,-73.921461
GS 149 LLC,BRONX,40.815457,-73.916218
444 EAST 149 STREET LLC,BRONX,40.815405,-73.916091
JITEN LLC,BRONX,40.809762,-73.928991
VERTU HOSPITALITY LLC,BRONX,40.811697,-73.929769
2568 PARK BRONX LLC,BRONX,40.813187,-73.928713
346 GRAND A LLC,BRONX,40.815325,-73.928674
UNAVAILABLE OWNER,BRONX,40.818595,-73.930409
GERARD HOTEL LLC,BRONX,40.821481,-73.928263
MBX ACQUISITION HOLDINGS II LLC,BRONX,40.825612,-73.90913
MBX ACQUISITION HOLDINGS II LLC,BRONX,40.825634,-73.909199
1190 WASHINGTON AVENUE LLC,BRONX,40.830686,-73.907222
AMG ELTON LLC,BRONX,40.818813,-73.914714
MELROSE COMMONS SUPPORTIVE HOUSING DEVEL OPMENT,BRONX,40.82398,-73.9131
BROOK HOSPITALITY LLC,BRONX,40.826817,-73.911773
"857-859 HOTEL, LLC",BRONX,40.825934,-73.921523
1263 LLC,BRONX,40.83746,-73.922283
SITARAM LLC,BRONX,40.832084,-73.931663
DEEGAN HOTEL CORP,BRONX,40.840052,-73.928583
SEDGWICK HOTEL CORP.,BRONX,40.840513,-73.92842
154 BRUCKNER BLVD LLC,BRONX,40.803366,-73.919159
JACKSON AVENUE DEVELOPMENT LLC,BRONX,40.806358,-73.912339
UNITED BRONX PARENTS INC.,BRONX,40.817853,-73.902388
963 PROSPECT REALTY CORP,BRONX,40.822509,-73.900456
"980 PROSPECT, LLC",BRONX,40.823568,-73.899992
SOUTHERN HOSPITALITY LLC,BRONX,40.827434,-73.891914
SOUTHERN BLVD HOTEL LLC,BRONX,40.827088,-73.891896
TREMONT HOTEL LLC,BRONX,40.846598,-73.898312
TREMONT HOTEL LLC,BRONX,40.846567,-73.898327
TREMONT HOTEL LLC,BRONX,40.846537,-73.898345
"CROSS BX RESIDENCE,INC",BRONX,40.844663,-73.898243
SHRI SAINATH,BRONX,40.839933,-73.880863
"SHRI SAI SHAKTI, LLC",BRONX,40.831141,-73.884839
WEBSTER TREMONT EQUITIES  CORP,BRONX,40.84843,-73.900533
1938 MANAGEMENT LLC,BRONX,40.848729,-73.900359
RISING SH LLC,BRONX,40.849967,-73.899601
PRIDE DEVELOPERS LLC,BRONX,40.850969,-73.893845
EH AND HD 183RD REALTY,BRONX,40.854186,-73.891042
FLATRON REALTY LLC,BRONX,40.85533,-73.891116
"RATAN REALTY LLC, A NJ LIMITED LIABILITY  CORP",BRONX,40.855978,-73.891296
M.H.J. MOTEL CORP.,BRONX,40.85696,-73.88208
CONCOURSE RESIDENCE CORP.,BRONX,40.856346,-73.900586
CONCOURSE RES HOTEL,BRONX,40.858275,-73.899466
PARADISE RESIDENCE INC,BRONX,40.859855,-73.898556
BRC LANDING ROAD I HOUSING DEVELOPMENT F UND CORP.,BRONX,40.862407,-73.911097
LEONARD J PLOTCH,BRONX,40.882801,-73.899064
MCSAM BRONX LLC,BRONX,40.870391,-73.878155
3466 WEBSTER LLC,BRONX,40.878187,-73.871696
ELY-BRU REALTY CORP.,BRONX,40.896369,-73.862941
WHITESTONE HOSPITALITY LLC,BRONX,40.827513,-73.845503
WHITESTONE HOSPITALITY LLC,BRONX,40.827529,-73.845409
1162 WHEELER LLC,BRONX,40.827455,-73.879852
WHEELER HOTEL LLC,BRONX,40.82749,-73.879859
PRIDE LODGING LLC,BRONX,40.83313,-73.857643
LEONARD J PLOTCH,BRONX,40.844043,-73.836668
MARIANIKOLENA RLTY CORP,BRONX,40.868559,-73.857629
"JAI MATA DI, LTD.",BRONX,40.881554,-73.86394
"SHRI SIDHDHY VANAYAK,INC",BRONX,40.873658,-73.854725
HILLGUN REALTY CORP.,BRONX,40.873727,-73.853065
BOSTON HOTEL LLC,BRONX,40.874796,-73.851667
OASIS HOSPITALITY INC,BRONX,40.881324,-73.838609
R M J MOTEL CORP,BRONX,40.883661,-73.83541
4400 BXNY LLC,BRONX,40.900073,-73.857587
4600 HOLDINGS LLC,BRONX,40.902256,-73.85136
4747 BRONX BOULEVARD REALTY LLC,BRONX,40.905815,-73.853034
4761 WHITE PLAINS LLC,BRONX,40.905135,-73.849559
JAV INC.,BRONX,40.879901,-73.831806
THRU-WAY CAR WASH LTD,BRONX,40.882406,-73.829464
CONNOR LAND CP,BRONX,40.883969,-73.826451
CAPRI WHITESTONE LLC,BRONX,40.816966,-73.836828
ATL VAN CORTLANDT LLC,BRONX,40.90199,-73.896672
ATL VAN CORTLANDT LLC,BRONX,40.902319,-73.896592
90 SANDS HOUSING DEVELOPMENT FUND CORPOR ATION,BROOKLYN,40.70007,-73.987219
85 FLATBUSH RHO HOTEL LLC,BROOKLYN,40.685876,-73.97877
NEW YORK UNIVERSITY,BROOKLYN,40.69494,-73.986387
"BROOKLYN LW HOTEL ASSOCIATES, L.P.",BROOKLYN,40.695357,-73.984176
"BROOKLYN LW HOTEL ASSOCIATES, L.P.",BROOKLYN,40.695999,-73.983801
BROOKLYN RENNAISSANCE HOTEL III LLC,BROOKLYN,40.693499,-73.988911
BROOKLYN RENAISSANCE GARAGE,BROOKLYN,40.693598,-73.988904
A&J LEE 216 DUFFIELD LLC,BROOKLYN,40.691599,-73.984379
AINAHS HOLDINGS LLC,BROOKLYN,40.691454,-73.984386
JLAM DUFFIELD III LLC,BROOKLYN,40.691248,-73.984375
"HSRE - 490 FULTON, LLC",BROOKLYN,40.689881,-73.983431
HELLO LIVINGSTON EXTENDED LLC,BROOKLYN,40.688209,-73.98205
46 NEVINS STREET ASSOCIATES LLC,BROOKLYN,40.687589,-73.981654
140 SCHERMERHORN STREET PROPERTY OWNER L LC,BROOKLYN,40.689799,-73.988144
BOND STREET OWNER LLC,BROOKLYN,40.687864,-73.984181
"MEHTA FAMILY II, LLC",BROOKLYN,40.687583,-73.98249
"HHLP SMITH STREET ASSOCIATES, LLC",BROOKLYN,40.688817,-73.989017
316-318 ATLANTIC LLC,BROOKLYN,40.688221,-73.988173
BROOKLYN BRIDGE PARK DEVELOPMENT CORPORA TION,BROOKLYN,40.701586,-73.995528
EASTERN DIVISION LLC,BROOKLYN,40.69931,-73.995867
CLIPPER 107 CH LLC,BROOKLYN,40.699363,-73.99582
"21 CLARK STREET PROPERTY OWNER, LLC",BROOKLYN,40.698674,-73.995182
ST GEORGE HOTEL ASSOCIATES,BROOKLYN,40.697749,-73.994053
98 MONTAGUE LLC,BROOKLYN,40.695059,-73.995301
BALTIC HOSPITALITY LLC,BROOKLYN,40.682575,-73.985975
BUTLER HOTEL PROPERTY LLC,BROOKLYN,40.681323,-73.984825
FREUD THIRD AVENUE PROPERTIES LLC,BROOKLYN,40.680535,-73.983931
EXPERT HOSPITALITY LLC,BROOKLYN,40.679064,-73.983156
UNION HOTEL PROPERTY LLC,BROOKLYN,40.677963,-73.984436
GIY OWNER LLC,BROOKLYN,40.677733,-73.983848
"PRIOLO, PETER",BROOKLYN,40.677851,-73.985752
"PRESIDENT SAI  II , LLC",BROOKLYN,40.677184,-73.984487
RAMESHWAR LLC DBA BROOKLYN MOTOR INN,BROOKLYN,40.681854,-74.005668
358 COLUMBIA REALTY CORP,BROOKLYN,40.680163,-74.005834
BEARD STREET ACQUISITION LLC,BROOKLYN,40.675276,-74.015322
411 VAN BRUNT LLC,BROOKLYN,40.675488,-74.015073
PROSPECT BROTHERS REALTY LLC,BROOKLYN,40.663801,-73.996006
"RATAN REALTY TWO, LLC",BROOKLYN,40.663543,-73.99708
"22 STREET SAI , LLC",BROOKLYN,40.662896,-73.997545
SUNSET PARK HOSPITALITY LLC,BROOKLYN,40.661367,-73.997964
764 4TH AVE ASSOCIATES LLC,BROOKLYN,40.66028,-73.998227
SIGNATURE MANAGEMENT ENTERPRISES LLC,BROOKLYN,40.65849,-74.000097
MAHERAS FOURTH LLC,BROOKLYN,40.657587,-74.00102
32 STREET LIU LLC,BROOKLYN,40.657099,-74.002984
33RD ST BPM BROOKLYN LLC,BROOKLYN,40.656558,-74.003597
KUE & WENDY REALTY INC,BROOKLYN,40.656503,-74.003546
BRISAM BROOKLYN LLC,BROOKLYN,40.65356,-74.006195
"CCL MANAGEMENT, LLC",BROOKLYN,40.65187,-74.00489
MCSAM MANAGEMENT LLC,BROOKLYN,40.652078,-74.005236
L2 LIU INC,BROOKLYN,40.650922,-74.011233
"49 STREET SAI, LLC",BROOKLYN,40.649025,-74.015287
4923 TS LLC,BROOKLYN,40.649519,-74.016473
KINGS KING REALTY LLC,BROOKLYN,40.650923,-74.003319
823 39TH STREET BROOKLYN LLC,BROOKLYN,40.646814,-73.996523
"SHINE REALTY, INC.",BROOKLYN,40.65072,-74.00302
C. H 39 REALTY LLC,BROOKLYN,40.649298,-74.000667
RONG FA  REAL ESTATE MANAGEMENT INC.,BROOKLYN,40.646877,-73.996663
AH PROPERTY LLC,BROOKLYN,40.67302,-73.98651
1320 ATLANTIC REALTY CORP,BROOKLYN,40.673438,-73.989358
BROOKLYN HOSPITALITY LLC,BROOKLYN,40.668777,-73.993245
BROOKLYN HOSPITALITY LLC,BROOKLYN,40.668777,-73.993245
NAGESHWAR LLC,BROOKLYN,40.678395,-73.948325
"COSMIC REALTY, LLC",BROOKLYN,40.678209,-73.945178
1462 ATLANTIC AVENUE LLC,BROOKLYN,40.678085,-73.942943
CSN PARTNERS LP,BROOKLYN,40.675913,-73.946413
1550 BEDFORD AVE LLC,BROOKLYN,40.669815,-73.95539
CENTRAL YESHIVA TOMCHEI TMIMIM,BROOKLYN,40.667588,-73.941892
CENTRAL YESHIVA TOMCHEI TMIMIM,BROOKLYN,40.667583,-73.94178
UNAVAILABLE OWNER,BROOKLYN,40.677477,-73.931648
PREMINGER LAND LLC,BROOKLYN,40.665563,-73.937662
"KINGS HOTEL , INC     UCHE EMELUMANDU ,  ESQ.,",BROOKLYN,40.676001,-73.904842
ENY HOTEL LLC,BROOKLYN,40.674555,-73.905652
1725 ST MARKS AVE LLC,BROOKLYN,40.672997,-73.909846
1815 PACIFIC LLC,BROOKLYN,40.672116,-73.913525
PITKIN HOSPITALITY MANAGEMENT NY LLC,BROOKLYN,40.668443,-73.921312
"RATAN GASTON, L.L.C.",BROOKLYN,40.678982,-73.908248
AMBA MATA INC,BROOKLYN,40.67586,-73.903151
"GOLDMINE DEVELOPMENT, INC.",BROOKLYN,40.696771,-73.937006
RIVKA LLC,BROOKLYN,40.694539,-73.930924
1107D LLC,BROOKLYN,40.693748,-73.930788
G LOFT LLC,BROOKLYN,40.692288,-73.926985
"CARSON SURF, LLC",BROOKLYN,40.6797,-73.950913
822 MCDONALD AV  LLC,BROOKLYN,40.678533,-73.950961
ATLANTIC AVENUE PROPERTIES I LLC,BROOKLYN,40.6785,-73.950359
56-58 FRANLIN AVENUE LLC,BROOKLYN,40.697651,-73.958661
814 PARK LLC,BROOKLYN,40.696453,-73.956527
PRATT INSTITUTE,BROOKLYN,40.693392,-73.962107
WASHINGTON HOTEL CORP,BROOKLYN,40.687047,-73.965598
PRINCE BM CLASSON LLC,BROOKLYN,40.682115,-73.958649
PRINCE BM CLASSON LLC,BROOKLYN,40.682159,-73.958656
BQE PARK  LLC,BROOKLYN,40.696727,-73.97357
CONGREGATION BETH OSHER,BROOKLYN,40.699333,-73.959009
WYTHE BERRY FEE OWNER LLC,BROOKLYN,40.722474,-73.957246
WYTHEHOTEL LLC,BROOKLYN,40.721892,-73.958296
147-149 MCCARREN LLC,BROOKLYN,40.721076,-73.955536
96 WYTHE ACQUISITION LLC,BROOKLYN,40.721489,-73.958332
"93-97 WYTHE AVENUE, LP",BROOKLYN,40.721039,-73.95879
CBWB BKLN LLC,BROOKLYN,40.715297,-73.958321
CBWB BKLN FEE LLC,BROOKLYN,40.714893,-73.95904
UNAVAILABLE OWNER,BROOKLYN,40.714056,-73.952244
UNION HOTEL PARK LLC,BROOKLYN,40.713633,-73.951573
WB BRIDGE HOTEL LLC,BROOKLYN,40.710036,-73.962606
339 DEVELOPMENT LLC,BROOKLYN,40.7078,-73.956101
RIAM REALTY LLC,BROOKLYN,40.707131,-73.951841
RIAM REALTY LLC,BROOKLYN,40.707104,-73.951759
RIAM REALTY LLC,BROOKLYN,40.707073,-73.951672
RIAM REALTY LLC,BROOKLYN,40.707046,-73.951589
77 BOX STREET HOLDING COMPANY LLC,BROOKLYN,40.737467,-73.953534
77 BOX STREET HOLDING,BROOKLYN,40.737467,-73.953534
MANHATTAN AVENUE HOTEL LLC,BROOKLYN,40.736378,-73.955284
214 FRANKLIN LLC,BROOKLYN,40.732967,-73.95809
NORTH HENRY PARTNERS LLC,BROOKLYN,40.727549,-73.9442
65-73 ECKFORD REALTY LLC,BROOKLYN,40.722017,-73.948068
"GANGESHWAR, LLC",BROOKLYN,40.716279,-73.950796
"BIRNBACH, PAWEL",BROOKLYN,40.712966,-73.938671
SUHANA HOSPITALITY,BROOKLYN,40.709785,-73.940178
CHESSE SMOKERS INC,BROOKLYN,40.707435,-73.934326
Z AND R MOORE LLC,BROOKLYN,40.704165,-73.937446
249 VARET LLC,BROOKLYN,40.704062,-73.934178
187 COOK ST. LLC,BROOKLYN,40.703031,-73.935708
19 BOGART HOTEL REALTY LLC,BROOKLYN,40.703932,-73.932927
G-ELUL REALTY CORP,BROOKLYN,40.700813,-73.940648
802 FLUSHING LLC,BROOKLYN,40.701153,-73.940042
7BE LLC,BROOKLYN,40.7007,-73.93962
"1078 BUSHWICK, LLC",BROOKLYN,40.690403,-73.91975
VILINUIS INC,BROOKLYN,40.687768,-73.919014
NEW P & S REALTY CORP,BROOKLYN,40.696043,-73.904882
JANNAT I LLC,BROOKLYN,40.669103,-73.911539
JANNAT ROCKAWAY LLC,BROOKLYN,40.667378,-73.91016
SUNRAISE EQUITY GROUP LLC,BROOKLYN,40.668882,-73.909567
THATFORD LODGING LLC,BROOKLYN,40.669499,-73.908777
"AMR DEVELOPMENT, LLC",BROOKLYN,40.67751,-73.897294
AMR DEVELOPMENT,BROOKLYN,40.677728,-73.896324
ELUL 21 REALTY CORP,BROOKLYN,40.676834,-73.900165
ELUL 21 REALTY CORP,BROOKLYN,40.676837,-73.900158
"367 GLENMORE, LLC",BROOKLYN,40.673052,-73.896962
262 INVESTORS LLC,BROOKLYN,40.669614,-73.899155
UNAVAILABLE OWNER,BROOKLYN,40.669425,-73.899109
PENN HOTEL LLC,BROOKLYN,40.669877,-73.895363
THE CITY OF NEW YORK,BROOKLYN,40.667082,-73.899963
OHM GROUP LLC,BROOKLYN,40.657248,-73.900691
SHREE ASHTA VINAYAKINC,BROOKLYN,40.677888,-73.884931
SANRAJ INC,BROOKLYN,40.674815,-73.863623
"2326 LINDEN ASSOCIATES, LLC",BROOKLYN,40.664112,-73.877746
HKS CORP,BROOKLYN,40.656889,-73.889364
BGFLATLANDS LLC,BROOKLYN,40.652712,-73.887378
SAANYA HOSPITALITY LLC,BROOKLYN,40.659027,-73.931152
PRINCE BM PARKSIDE LLC,BROOKLYN,40.655242,-73.960972
"TEPPER , DAVID",BROOKLYN,40.654657,-73.960244
SY GROUP I LLC,BROOKLYN,40.646148,-73.958094
NEW BROOKLYN DEVELOPMENT LLC,BROOKLYN,40.635957,-73.95208
BRISTOL HOSPITALITY L.L.C.,BROOKLYN,40.644261,-73.987871
1015/125 HOLDING LLC,BROOKLYN,40.644496,-73.979756
HALPERTS HOLDINGS LLC,BROOKLYN,40.643513,-73.970031
928 CONEY ISLAND LLC,BROOKLYN,40.634834,-73.96752
AVENUE PLAZA LLC,BROOKLYN,40.636537,-73.99056
KRAP REALTY CORP,BROOKLYN,40.636784,-73.993857
VERTU ROC LLC,BROOKLYN,40.631221,-74.0025
SUNSET PARK HOTEL LLC,BROOKLYN,40.635669,-74.011396
"GREGORY HOTEL HOLDINGS, INC.",BROOKLYN,40.624844,-74.027501
BAY RIDGE PRINCE LLC,BROOKLYN,40.618516,-74.032336
UNAVAILABLE OWNER,BROOKLYN,40.59387,-73.997253
THE CHEDER,BROOKLYN,40.627271,-73.974058
ALAIN REALTY LLC C/O,BROOKLYN,40.62953,-73.965065
RATAN STILLWELL L.L.C,BROOKLYN,40.584657,-73.982985
GROVESEND REALTY LLC,BROOKLYN,40.584121,-73.981862
"NG 1095 E 45TH, LLC",BROOKLYN,40.633905,-73.933307
1766 HOTEL LLC,BROOKLYN,40.617727,-73.927769
KINGS HWY NY LLC,BROOKLYN,40.637466,-73.926205
3022 BRIGHTON REALTY INC,BROOKLYN,40.578701,-73.96286
"3017 BRIGHTON 5TH STREET REALTY, LLC",BROOKLYN,40.578803,-73.962878
"ZALTZMAN, MIKHAIL",BROOKLYN,40.579418,-73.962877
ANDRES CASTILLO,BROOKLYN,40.579615,-73.961952
YESHIVA ZICHRON SHRAGA INC.,BROOKLYN,40.579864,-73.953445
EMMONS HOSPITALITY,BROOKLYN,40.583917,-73.938502
EMMONS DEVELOPMENT LLC,BROOKLYN,40.584054,-73.934034
PURVI ENTERPRISES LLC,BROOKLYN,40.584207,-73.932187
21-12 LLC,QUEENS,40.748029,-73.94699
21-12 LLC,QUEENS,40.748031,-73.946994
"26-32 SKILLMAN GROUP, LLC",QUEENS,40.74406,-73.941198
HUNTERS POINT PARTNERS LLC,QUEENS,40.736751,-73.928203
HUNTERS POINT PARTNERS LLC,QUEENS,40.736751,-73.928203
"PSA REALTY CORP.,",QUEENS,40.744203,-73.927733
MCSAM BROOKLYN LLC,QUEENS,40.745667,-73.934043
"QUEENS PLAZA SOUTH, LLC",QUEENS,40.736641,-73.936142
VAN DAM TERRACE LLC,QUEENS,40.736147,-73.936373
JAI AMBE    .,QUEENS,40.73577,-73.934223
DUN 37-10 10TH STREET LLC,QUEENS,40.759837,-73.941776
"KCN HOSPITALITY, LLC",QUEENS,40.759463,-73.941011
37-25 12 STREET LLC,QUEENS,40.759029,-73.940264
CP & SONS LLC,QUEENS,40.759413,-73.939863
21ST STREET HOSPITALITY LLC,QUEENS,40.757865,-73.938706
NEW GENERATION DEVELOPMENT LLC,QUEENS,40.757539,-73.936461
THE COLLECTIVE PAPER FACTORY LLC,QUEENS,40.753195,-73.927907
HOTEL VETIVER,QUEENS,40.753432,-73.934281
HOWARD DEVELOPMENT LLC,QUEENS,40.754678,-73.934605
2318 FLATBUSH AVENUE  CORP,QUEENS,40.754703,-73.934608
38-30 28TH STREET LL,QUEENS,40.754626,-73.934673
"39TH AVE HOLDING, LLC",QUEENS,40.754276,-73.935865
CHILLED PROPERTIES LLC,QUEENS,40.755044,-73.935373
STERLING HOSPITALITY LLC,QUEENS,40.75542,-73.936163
39TH AVENUE HOSPITALITY LLC,QUEENS,40.755487,-73.938145
SELA 27 STREET LLC,QUEENS,40.753842,-73.936457
"39-12 29TH STREET, LLC",QUEENS,40.753235,-73.934747
COMFORT PLAZA REMAINDER LLC,QUEENS,40.753298,-73.934664
LIC HOTEL PROPERTY LLC,QUEENS,40.753413,-73.934281
SHIV DARSHAN INS,QUEENS,40.751906,-73.934593
"WILSHIRE HOSPITALITY, LLC",QUEENS,40.751481,-73.935658
LAXMI MANAGEMENT LLC,QUEENS,40.752162,-73.935712
29-12 LIC LLC,QUEENS,40.752195,-73.935401
4040 PLAZA MANAGEMENT LLC,QUEENS,40.752536,-73.937685
"KRISHNA HOSPITALITY, LLC",QUEENS,40.752998,-73.938407
RATAN REALTY THREE LLC,QUEENS,40.754111,-73.940795
"SAM SAI HOSPITALITY, LLC",QUEENS,40.753815,-73.942589
"29-09 QUEENS PLAZA NORTH,",QUEENS,40.749781,-73.937482
GRANITE QP HOTEL LLC,QUEENS,40.749789,-73.937331
"DAN'S GLOBAL HOTELS, LLC",QUEENS,40.750029,-73.941102
"ROYAL HI HOTEL HOLDINGS, L.P.",QUEENS,40.748745,-73.941977
27-45 JACKSON AVENUE LLC,QUEENS,40.748116,-73.939628
27-07 43RD AVE LLC,QUEENS,40.747905,-73.941454
4404 LLC,QUEENS,40.749338,-73.946787
4429 HOSPITALITY GROUP LLC,QUEENS,40.750246,-73.951623
1101-43 AVE ACQUISITION LLC,QUEENS,40.751787,-73.947926
MARUTI RAVAMI LLC,QUEENS,40.753849,-73.949664
MARUTI RAVAMI LLC,QUEENS,40.754084,-73.948815
UNAVAILABLE OWNER,QUEENS,40.757385,-73.94041
PRIYA HOSPITALITY LLC,QUEENS,40.756002,-73.940519
MAYFLOWERS INTERNATIONAL HOTEL,QUEENS,40.757723,-73.941218
"12 STREET HOTEL, LLC",QUEENS,40.757745,-73.941196
"38-60 13TH ST PARTNERS, LLC",QUEENS,40.757407,-73.940413
ST. JOHN REAL ESTATE CONSULTANT INC.,QUEENS,40.758009,-73.942026
559 DEVELOPMENT LLC,QUEENS,40.758025,-73.942008
CROSSCITY HOTEL LLC,QUEENS,40.757734,-73.941236
"11-11 LIC DEVELOPMENT, LLC",QUEENS,40.757718,-73.941251
10 STREET NY LLC,QUEENS,40.758295,-73.942788
HKOQ LLC,QUEENS,40.758333,-73.942744
"38 11TH STREET, LLC",QUEENS,40.758058,-73.942005
"38-60 HOTEL, LLC",QUEENS,40.758034,-73.942026
9TH STREET LIC LLC,QUEENS,40.758693,-73.943592
LGR 9TH STREET LLC,QUEENS,40.75871,-73.943574
38TH AVE HOSPITALITY LLC,QUEENS,40.758929,-73.943163
JAI BALAJI INC,QUEENS,40.766895,-73.934705
"PRINCE CLUB, LLC",QUEENS,40.768513,-73.911237
CACTUS 36-20 STEINWAY LLC,QUEENS,40.753253,-73.923688
45-20 ASTORIA BLVD R,QUEENS,40.767965,-73.905873
WESTWAY ASSOCIATES LLC,QUEENS,40.767168,-73.897686
WESTWAY ASSOCIATES LLC,QUEENS,40.767038,-73.896755
COLLEGE OF AERONAUTICS,QUEENS,40.768704,-73.880168
"GCP REALTY, LLC",QUEENS,40.769555,-73.88005
9400 REALTY LLC,QUEENS,40.769194,-73.876094
"LAGUARDIA HOSPITALITY, LLC",QUEENS,40.765743,-73.886263
S AND Z ASSOCIATES LLC,QUEENS,40.767332,-73.882618
"SOHN PROPERTIES, LLC",QUEENS,40.764338,-73.886034
"SOHN PROPERTIES, LLC",QUEENS,40.764341,-73.886955
81 ROSE HOTEL LLC,QUEENS,40.749296,-73.885165
EXCLUSIVE HOSPITALITY LLC,QUEENS,40.74238,-73.911846
AVIRAO GROUP MANAGEMENT LLC,QUEENS,40.740982,-73.90026
HUNG FAR REALTY LLC,QUEENS,40.740966,-73.90013
AARTI REALTY,QUEENS,40.739078,-73.889516
DEEP REALTY LLC,QUEENS,40.738814,-73.888135
STW LAGUARDIA LLC,QUEENS,40.770121,-73.870446
"LAGUARDIA ASSOCIATES, L.P.",QUEENS,40.768306,-73.867533
"LAGUARDIA ASSOCIATES, L.P.",QUEENS,40.767715,-73.86657
KAR HOTEL OWNER LLC,QUEENS,40.768801,-73.868315
LGA HOSPITALITY LLC,QUEENS,40.759453,-73.857328
UNAVAILABLE OWNER,QUEENS,40.758108,-73.857201
SAMCOM 48 DE LLC,QUEENS,40.754777,-73.85375
CORONA HOTEL REALTY LLC,QUEENS,40.752066,-73.85424
AGGRESSIVE RLTY CORP,QUEENS,40.738115,-73.850622
SGTMI LLC,QUEENS,40.738851,-73.848661
SHAHEN GUIRAGOSSIAN,QUEENS,40.752049,-73.854229
"QUEENS BLVD VENTURES, LLC",QUEENS,40.741093,-73.901321
NEIL HOSPITALITY L.L.C.,QUEENS,40.729151,-73.905008
KFG REALTY GROUP LLC,QUEENS,40.736247,-73.896612
METRO MOTEL LLC,QUEENS,40.739247,-73.890454
METRO MOTEL LLC,QUEENS,40.739241,-73.890433
SHIV SHAKTI INC,QUEENS,40.738612,-73.887172
7900 DEVELOPMENT LLC,QUEENS,40.738146,-73.884686
GRAND HOSPITALITY LLC,QUEENS,40.72894,-73.890525
KOM REALTY COMPANY,QUEENS,40.725977,-73.907574
"68-05 WOODHAVEN ASSOCIATES, LLC",QUEENS,40.71534,-73.860452
FORGE HOTEL LLC,QUEENS,40.712377,-73.828539
LY128 REALTY LLC,QUEENS,40.784548,-73.840349
127-03 20TH AVE LLC,QUEENS,40.7817,-73.841262
DL-DW HOLDINGS LLC,QUEENS,40.783631,-73.825185
"THE POINT 128, LLC",QUEENS,40.781456,-73.841414
COLLEGE POINT ESTATE,QUEENS,40.771471,-73.843983
3108 LINDEN HOTEL INC.,QUEENS,40.769043,-73.832462
3118 LINDEN INC,QUEENS,40.768927,-73.832415
33-53 FARRINGTON LLC,QUEENS,40.766328,-73.83253
KRUPA HOSPITALITY LLC,QUEENS,40.765376,-73.830969
UNAVAILABLE OWNER,QUEENS,40.764218,-73.832752
PGS LLC,QUEENS,40.763219,-73.830942
THE LEAVITT STREET LLC,QUEENS,40.758805,-73.83448
HUNG YUEN HOLDING INC.,QUEENS,40.760684,-73.83349
HUNG YUEN HOLDING INC.,QUEENS,40.760684,-73.83349
"PRINCETEL, LLC",QUEENS,40.761416,-73.832882
CA PLAZA LLC,QUEENS,40.762471,-73.831681
HUNG FAR REALTY LLC,QUEENS,40.762287,-73.831573
CONFUCIUS HOLDING LLC,QUEENS,40.761165,-73.832182
UNAVAILABLE OWNER,QUEENS,40.761438,-73.832889
LEAVITT ENTERPRISE INC.,QUEENS,40.760413,-73.834292
WINFAT REALTY INC,QUEENS,40.759123,-73.83414
LEAVITT ENTERPRISE INC.,QUEENS,40.760413,-73.834292
OFS-HP LLC,QUEENS,40.759106,-73.83414
OFS-HP LLC,QUEENS,40.759106,-73.83414
OFS-HP LLC,QUEENS,40.759106,-73.83414
"39 PRINCE REALTY, LLC",QUEENS,40.759106,-73.83414
DING FA REALTY LLC,QUEENS,40.760412,-73.83191
"COOPER HOTEL INVESTORS, LLC",QUEENS,40.759102,-73.831498
"CHON PROPERTY CORP,",QUEENS,40.763814,-73.82862
"X & Y DEVELOPMENT GROUP, LLC",QUEENS,40.757231,-73.824662
ADRIA I LLC,QUEENS,40.76161,-73.760761
ADRIA I,QUEENS,40.761734,-73.760071
DELTA KEW HOLDING CORP.,QUEENS,40.717179,-73.818953
PARSONS HOSPITALITY LLC,QUEENS,40.716352,-73.807945
EAST WEST UNITED REALTY DEVELOPMENTGROUP  LLC,QUEENS,40.739996,-73.790974
EAST WEST REALTY DEVELOPMENT GROUP LLC,QUEENS,40.73999,-73.790992
MAYFLOWER BUSINESS GROUP LLC,QUEENS,40.739881,-73.788243
215 NORTHERN PROPERTY LLC,QUEENS,40.760674,-73.766396
PARAS LLC,QUEENS,40.726569,-73.715716
"PARAMOUNT ESTATES, LLC",QUEENS,40.727692,-73.708347
KCK REALTY CORP DBA/CLARION HOTEL,QUEENS,40.702505,-73.815018
ROCKFU REALTY LLC,QUEENS,40.703435,-73.814875
HILLSIDE HOTEL LLC,QUEENS,40.703625,-73.815
"SIDHDHY VINAYAK,",QUEENS,40.705707,-73.817501
SIDHDHY VINAYAK CORP,QUEENS,40.70596,-73.816458
SAVDA REALTY LLC,QUEENS,40.702482,-73.812854
GOLDMINE MANAGEMENT LLC,QUEENS,40.705782,-73.798602
"HILLSIDE HOSPITALITY, INC.",QUEENS,40.709165,-73.797657
"HENLEY ROAD SPE, LLC",QUEENS,40.713929,-73.791388
